用户ID (User ID),用户行为 (User behaviour),博主ID (Blogger ID),时间 (Time)
U357,1,B13,2024-07-22 17:44:06
U357,3,B13,2024-07-22 17:44:06
U357,1,B12,2024-07-22 17:45:15
U357,1,B7,2024-07-22 17:57:14
U357,2,B7,2024-07-22 17:57:14
U357,1,B8,2024-07-22 17:59:33
U357,2,B8,2024-07-22 17:59:33
U357,1,B3,2024-07-22 18:01:33
U357,2,B3,2024-07-22 18:01:33
U357,1,B6,2024-07-22 18:03:51
U357,2,B6,2024-07-22 18:03:51
U357,1,B17,2024-07-22 19:18:19
U357,2,B17,2024-07-22 19:18:19
U357,1,B21,2024-07-22 19:33:30
U357,3,B21,2024-07-22 19:33:30
U357,1,B5,2024-07-22 19:35:53
U357,2,B5,2024-07-22 19:35:53
U17251,1,B21,2024-07-22 20:11:34
U17251,3,B21,2024-07-22 20:11:34
U17251,1,B60,2024-07-22 20:13:06
U17251,2,B60,2024-07-22 20:13:06
U17251,1,B5,2024-07-22 20:13:41
U17251,2,B5,2024-07-22 20:13:41
U17251,1,B2,2024-07-22 20:16:47
U17251,3,B2,2024-07-22 20:16:47
U17251,1,B3,2024-07-22 20:18:20
U17251,2,B3,2024-07-22 20:18:20
U17251,1,B6,2024-07-22 20:19:43
U17251,2,B6,2024-07-22 20:19:43
U37024,1,B4,2024-07-22 20:05:43
U37024,1,B5,2024-07-22 20:07:20
U37024,2,B5,2024-07-22 20:07:20
U37024,1,B21,2024-07-22 20:10:06
U37024,2,B21,2024-07-22 20:10:06
U37024,1,B23,2024-07-22 20:15:01
U37024,3,B23,2024-07-22 20:15:01
U67933,1,B16,2024-07-22 18:55:07
U67933,2,B16,2024-07-22 18:55:07
U67933,1,B15,2024-07-22 18:55:55
U67933,1,B21,2024-07-22 18:56:47
U67933,1,B5,2024-07-22 18:58:18
U67933,2,B5,2024-07-22 18:58:18
U67933,1,B21,2024-07-22 19:37:23
U67933,2,B21,2024-07-22 19:37:23
U67933,1,B15,2024-07-22 19:39:29
U67933,3,B15,2024-07-22 19:39:29
U67933,1,B17,2024-07-22 19:46:21
U67933,2,B17,2024-07-22 19:46:21
U67933,1,B10,2024-07-22 19:50:02
U67933,3,B10,2024-07-22 19:50:02
U67933,1,B35,2024-07-22 19:51:59
U67933,2,B35,2024-07-22 19:51:59
U53875,1,B27,2024-07-22 22:44:25
U53875,2,B27,2024-07-22 22:44:25
U53875,3,B27,2024-07-22 22:44:25
U53875,1,B7,2024-07-22 22:45:55
U53875,1,B21,2024-07-22 22:49:12
U53875,2,B21,2024-07-22 22:49:12
U53875,1,B23,2024-07-22 22:52:45
U53875,2,B23,2024-07-22 22:52:45
U17259,1,B76,2024-07-22 17:36:23
U17259,2,B76,2024-07-22 17:36:23
U17259,1,B4,2024-07-22 17:38:22
U17259,3,B4,2024-07-22 17:38:22
U17259,1,B23,2024-07-22 17:40:22
U17259,2,B23,2024-07-22 17:40:22
U17259,1,B24,2024-07-22 17:41:52
U17259,2,B24,2024-07-22 17:41:52
U17259,1,B19,2024-07-22 20:46:35
U17259,2,B19,2024-07-22 20:46:35
U17259,1,B18,2024-07-22 20:47:43
U17259,2,B18,2024-07-22 20:47:43
U17259,1,B5,2024-07-22 20:50:54
U17259,2,B5,2024-07-22 20:50:54
U17259,1,B2,2024-07-22 20:51:43
U17260,1,B21,2024-07-22 17:29:32
U17260,2,B21,2024-07-22 17:29:32
U17260,1,B5,2024-07-22 17:32:08
U17260,2,B5,2024-07-22 17:32:08
U17260,1,B20,2024-07-22 17:35:17
U17260,2,B20,2024-07-22 17:35:17
U17260,1,B18,2024-07-22 17:36:32
U17260,3,B18,2024-07-22 17:36:32
U17260,1,B19,2024-07-22 17:37:39
U17260,2,B19,2024-07-22 17:37:39
U27036,1,B4,2024-07-22 17:57:31
U27036,1,B23,2024-07-22 18:00:48
U27036,3,B23,2024-07-22 18:00:48
U27036,1,B24,2024-07-22 18:01:50
U27036,2,B24,2024-07-22 18:01:50
U27036,1,B25,2024-07-22 18:03:25
U27036,2,B25,2024-07-22 18:03:25
U67938,1,B6,2024-07-22 19:21:13
U67938,1,B2,2024-07-22 19:24:24
U67938,2,B2,2024-07-22 19:24:24
U67938,1,B5,2024-07-22 19:24:55
U67938,2,B5,2024-07-22 19:24:55
U67938,1,B4,2024-07-22 19:28:21
U67938,2,B4,2024-07-22 19:28:21
U48118,1,B59,2024-07-22 19:50:55
U48118,2,B59,2024-07-22 19:50:55
U48118,1,B44,2024-07-22 19:51:30
U48118,2,B44,2024-07-22 19:51:30
U48118,1,B47,2024-07-22 19:52:14
U48118,3,B47,2024-07-22 19:52:14
U48118,1,B42,2024-07-22 19:53:37
U48118,3,B42,2024-07-22 19:53:37
U48118,1,B52,2024-07-22 19:54:41
U48118,3,B52,2024-07-22 19:54:41
U37031,1,B13,2024-07-22 23:50:14
U37031,2,B13,2024-07-22 23:50:14
U37031,1,B7,2024-07-22 23:54:01
U37031,2,B7,2024-07-22 23:54:01
U37031,1,B8,2024-07-22 23:55:36
U37031,1,B3,2024-07-22 23:57:32
U37031,2,B3,2024-07-22 23:57:32
U37031,1,B6,2024-07-22 23:59:04
U37031,2,B6,2024-07-22 23:59:04
U27040,1,B3,2024-07-22 18:16:20
U27040,2,B3,2024-07-22 18:16:20
U27040,3,B3,2024-07-22 18:16:20
U27040,1,B27,2024-07-22 18:33:19
U27040,3,B27,2024-07-22 18:33:19
U27040,1,B13,2024-07-22 18:38:58
U27040,2,B13,2024-07-22 18:38:58
U27040,1,B16,2024-07-22 18:45:20
U27040,2,B16,2024-07-22 18:45:20
U27040,1,B25,2024-07-22 18:46:21
U27040,2,B25,2024-07-22 18:46:21
U377,1,B5,2024-07-22 16:43:30
U377,2,B5,2024-07-22 16:43:30
U377,1,B2,2024-07-22 16:46:29
U377,3,B2,2024-07-22 16:46:29
U377,1,B13,2024-07-22 17:16:49
U377,2,B13,2024-07-22 17:16:49
U377,1,B59,2024-07-22 18:59:24
U377,2,B59,2024-07-22 18:59:24
U377,1,B44,2024-07-22 19:00:37
U377,3,B44,2024-07-22 19:00:37
U377,1,B47,2024-07-22 19:01:11
U377,2,B47,2024-07-22 19:01:11
U377,1,B42,2024-07-22 19:01:41
U377,1,B52,2024-07-22 19:02:23
U377,2,B52,2024-07-22 19:02:23
U377,1,B43,2024-07-22 19:03:51
U377,3,B43,2024-07-22 19:03:51
U377,1,B46,2024-07-22 19:05:29
U377,2,B46,2024-07-22 19:05:29
U377,1,B35,2024-07-22 19:07:31
U377,2,B35,2024-07-22 19:07:31
U377,1,B10,2024-07-22 19:26:23
U377,2,B10,2024-07-22 19:26:23
U377,3,B10,2024-07-22 19:26:23
U377,1,B17,2024-07-22 19:31:12
U377,3,B17,2024-07-22 19:31:12
U377,1,B16,2024-07-22 19:50:14
U377,3,B16,2024-07-22 19:50:14
U377,1,B25,2024-07-22 19:51:17
U377,2,B25,2024-07-22 19:51:17
U377,1,B34,2024-07-22 19:57:21
U377,3,B34,2024-07-22 19:57:21
U53883,1,B25,2024-07-22 17:40:28
U53883,2,B25,2024-07-22 17:40:28
U53883,3,B25,2024-07-22 17:40:28
U53883,1,B17,2024-07-22 17:48:38
U53883,2,B17,2024-07-22 17:48:38
U53883,1,B10,2024-07-22 17:52:11
U53883,2,B10,2024-07-22 17:52:11
U53883,1,B43,2024-07-22 17:54:39
U53883,1,B42,2024-07-22 18:08:12
U53883,2,B42,2024-07-22 18:08:12
U53883,1,B47,2024-07-22 18:08:54
U53883,2,B47,2024-07-22 18:08:54
U53883,1,B44,2024-07-22 18:09:35
U53883,2,B44,2024-07-22 18:09:35
U53883,1,B59,2024-07-22 18:10:14
U53883,2,B59,2024-07-22 18:10:14
U53883,1,B45,2024-07-22 18:12:27
U53883,3,B45,2024-07-22 18:12:27
U53883,1,B72,2024-07-22 18:16:54
U53883,2,B72,2024-07-22 18:16:54
U53883,1,B16,2024-07-22 18:19:59
U53883,2,B16,2024-07-22 18:19:59
U53883,1,B13,2024-07-22 18:30:09
U53883,2,B13,2024-07-22 18:30:09
U67950,1,B60,2024-07-22 21:32:18
U67950,1,B5,2024-07-22 21:32:48
U67950,2,B5,2024-07-22 21:32:48
U67950,1,B20,2024-07-22 21:36:47
U67950,2,B20,2024-07-22 21:36:47
U67950,1,B2,2024-07-22 22:09:13
U67950,2,B2,2024-07-22 22:09:13
U67950,3,B2,2024-07-22 22:09:13
U67950,1,B3,2024-07-22 22:11:22
U67950,2,B3,2024-07-22 22:11:22
U53886,1,B24,2024-07-22 16:57:35
U53886,2,B24,2024-07-22 16:57:35
U53886,1,B25,2024-07-22 16:59:14
U53886,2,B25,2024-07-22 16:59:14
U53886,1,B12,2024-07-22 17:05:31
U53886,2,B12,2024-07-22 17:05:31
U53886,1,B63,2024-07-22 17:12:54
U53886,2,B63,2024-07-22 17:12:54
U17282,1,B17,2024-07-22 16:53:43
U17282,2,B17,2024-07-22 16:53:43
U17282,1,B15,2024-07-22 16:57:30
U17282,2,B15,2024-07-22 16:57:30
U17282,1,B21,2024-07-22 16:58:42
U17282,2,B21,2024-07-22 16:58:42
U17282,1,B5,2024-07-22 17:01:58
U17282,3,B5,2024-07-22 17:01:58
U385,1,B15,2024-07-22 21:15:41
U385,2,B15,2024-07-22 21:15:41
U385,1,B21,2024-07-22 21:16:46
U385,2,B21,2024-07-22 21:16:46
U385,1,B60,2024-07-22 21:17:40
U385,2,B60,2024-07-22 21:17:40
U385,1,B5,2024-07-22 21:18:18
U385,2,B5,2024-07-22 21:18:18
U17283,1,B5,2024-07-22 21:44:45
U17283,3,B5,2024-07-22 21:44:45
U17283,1,B21,2024-07-22 21:46:56
U17283,2,B21,2024-07-22 21:46:56
U17283,1,B15,2024-07-22 21:47:33
U17283,1,B12,2024-07-22 21:51:41
U17283,2,B12,2024-07-22 21:51:41
U393,1,B76,2024-07-22 18:04:46
U393,2,B76,2024-07-22 18:04:46
U393,1,B4,2024-07-22 18:06:29
U393,2,B4,2024-07-22 18:06:29
U393,1,B23,2024-07-22 18:10:04
U393,3,B23,2024-07-22 18:10:04
U393,1,B25,2024-07-22 18:12:38
U393,2,B25,2024-07-22 18:12:38
U393,1,B12,2024-07-22 18:18:44
U393,2,B12,2024-07-22 18:18:44
U62910,1,B44,2024-07-22 16:45:57
U62910,3,B44,2024-07-22 16:45:57
U62910,1,B59,2024-07-22 16:46:38
U62910,2,B59,2024-07-22 16:46:38
U62910,1,B45,2024-07-22 16:47:48
U62910,2,B45,2024-07-22 16:47:48
U62910,1,B16,2024-07-22 16:55:08
U62910,2,B16,2024-07-22 16:55:08
U62910,1,B15,2024-07-22 16:55:55
U62910,1,B21,2024-07-22 16:57:43
U62910,2,B21,2024-07-22 16:57:43
U62910,1,B5,2024-07-22 17:00:50
U62910,3,B5,2024-07-22 17:00:50
U53891,1,B4,2024-07-22 16:48:20
U53891,3,B4,2024-07-22 16:48:20
U53891,1,B23,2024-07-22 16:50:03
U53891,2,B23,2024-07-22 16:50:03
U53891,1,B24,2024-07-22 16:51:52
U53891,3,B24,2024-07-22 16:51:52
U53891,1,B25,2024-07-22 16:53:19
U53891,2,B25,2024-07-22 16:53:19
U53891,1,B72,2024-07-22 17:00:15
U53891,3,B72,2024-07-22 17:00:15
U53891,1,B12,2024-07-22 17:01:11
U53891,2,B12,2024-07-22 17:01:11
U53891,1,B21,2024-07-22 17:30:03
U53891,2,B21,2024-07-22 17:30:03
U53891,1,B5,2024-07-22 17:32:27
U53891,2,B5,2024-07-22 17:32:27
U53891,1,B20,2024-07-22 17:36:04
U53891,2,B20,2024-07-22 17:36:04
U53891,1,B60,2024-07-22 18:02:25
U53891,2,B60,2024-07-22 18:02:25
U53891,3,B60,2024-07-22 18:02:25
U17285,1,B7,2024-07-22 17:34:41
U17285,1,B21,2024-07-22 17:37:40
U17285,2,B21,2024-07-22 17:37:40
U17285,1,B15,2024-07-22 17:38:26
U17285,1,B72,2024-07-22 18:02:28
U17285,3,B72,2024-07-22 18:02:28
U17285,1,B12,2024-07-22 18:03:24
U17285,2,B12,2024-07-22 18:03:24
U48127,1,B20,2024-07-22 20:02:19
U48127,2,B20,2024-07-22 20:02:19
U48127,1,B18,2024-07-22 20:03:18
U48127,2,B18,2024-07-22 20:03:18
U48127,1,B19,2024-07-22 20:05:29
U48127,3,B19,2024-07-22 20:05:29
U48127,1,B26,2024-07-22 20:06:33
U48127,1,B6,2024-07-22 20:20:51
U48127,2,B6,2024-07-22 20:20:51
U48127,1,B2,2024-07-22 20:46:47
U48127,3,B2,2024-07-22 20:46:47
U48127,1,B4,2024-07-22 20:52:08
U48127,2,B4,2024-07-22 20:52:08
U17286,1,B18,2024-07-22 16:56:11
U17286,3,B18,2024-07-22 16:56:11
U17286,1,B5,2024-07-22 16:59:44
U17286,2,B5,2024-07-22 16:59:44
U17286,1,B2,2024-07-22 17:01:16
U17286,2,B2,2024-07-22 17:01:16
U17286,1,B6,2024-07-22 17:04:26
U17286,2,B6,2024-07-22 17:04:26
U17286,1,B9,2024-07-22 17:14:37
U17286,2,B9,2024-07-22 17:14:37
U17286,1,B53,2024-07-22 17:15:34
U17286,2,B53,2024-07-22 17:15:34
U17286,1,B63,2024-07-22 17:28:01
U17286,2,B63,2024-07-22 17:28:01
U403,1,B12,2024-07-22 20:55:42
U403,2,B12,2024-07-22 20:55:42
U403,1,B13,2024-07-22 20:58:44
U403,2,B13,2024-07-22 20:58:44
U403,1,B2,2024-07-22 21:07:09
U403,1,B5,2024-07-22 21:07:45
U403,2,B5,2024-07-22 21:07:45
U27064,1,B59,2024-07-22 17:52:46
U27064,3,B59,2024-07-22 17:52:46
U27064,1,B44,2024-07-22 17:53:55
U27064,3,B44,2024-07-22 17:53:55
U27064,1,B47,2024-07-22 17:54:38
U27064,3,B47,2024-07-22 17:54:38
U27064,1,B42,2024-07-22 17:55:46
U27064,2,B42,2024-07-22 17:55:46
U27064,1,B52,2024-07-22 17:56:43
U27064,2,B52,2024-07-22 17:56:43
U27064,1,B43,2024-07-22 17:57:53
U27064,3,B43,2024-07-22 17:57:53
U27064,1,B46,2024-07-22 18:05:39
U27064,3,B46,2024-07-22 18:05:39
U27064,1,B35,2024-07-22 18:11:29
U48129,1,B25,2024-07-22 20:37:31
U48129,2,B25,2024-07-22 20:37:31
U48129,1,B34,2024-07-22 20:40:18
U48129,2,B34,2024-07-22 20:40:18
U48129,1,B24,2024-07-22 20:54:03
U48129,3,B24,2024-07-22 20:54:03
U48129,1,B72,2024-07-22 20:58:42
U48129,2,B72,2024-07-22 20:58:42
U17289,1,B7,2024-07-22 22:23:26
U17289,2,B7,2024-07-22 22:23:26
U17289,1,B8,2024-07-22 22:25:46
U17289,2,B8,2024-07-22 22:25:46
U17289,1,B3,2024-07-22 22:27:46
U17289,2,B3,2024-07-22 22:27:46
U17289,1,B6,2024-07-22 22:30:39
U17289,3,B6,2024-07-22 22:30:39
U64286,1,B15,2024-07-22 19:17:51
U64286,2,B15,2024-07-22 19:17:51
U64286,1,B21,2024-07-22 19:18:53
U64286,2,B21,2024-07-22 19:18:53
U64286,1,B23,2024-07-22 19:24:19
U64286,3,B23,2024-07-22 19:24:19
U64286,1,B4,2024-07-22 19:25:18
U64286,1,B76,2024-07-22 19:26:11
U64286,2,B76,2024-07-22 19:26:11
U414,1,B42,2024-07-22 17:19:34
U414,2,B42,2024-07-22 17:19:34
U414,1,B52,2024-07-22 17:20:35
U414,2,B52,2024-07-22 17:20:35
U414,1,B43,2024-07-22 17:21:49
U414,3,B43,2024-07-22 17:21:49
U414,1,B46,2024-07-22 17:23:19
U414,2,B46,2024-07-22 17:23:19
U415,1,B5,2024-07-22 17:57:12
U415,2,B5,2024-07-22 17:57:12
U415,3,B5,2024-07-22 17:57:12
U415,1,B4,2024-07-22 18:00:32
U415,2,B4,2024-07-22 18:00:32
U415,1,B3,2024-07-22 18:16:18
U415,2,B3,2024-07-22 18:16:18
U415,1,B13,2024-07-22 18:26:21
U415,2,B13,2024-07-22 18:26:21
U415,1,B45,2024-07-22 18:55:22
U415,2,B45,2024-07-22 18:55:22
U415,1,B59,2024-07-22 18:57:14
U415,3,B59,2024-07-22 18:57:14
U415,1,B17,2024-07-22 19:01:35
U415,2,B17,2024-07-22 19:01:35
U415,1,B15,2024-07-22 19:13:39
U415,1,B21,2024-07-22 19:17:45
U415,2,B21,2024-07-22 19:17:45
U415,3,B21,2024-07-22 19:17:45
U415,1,B23,2024-07-22 19:30:01
U415,2,B23,2024-07-22 19:30:01
U415,3,B23,2024-07-22 19:30:01
U415,1,B76,2024-07-22 19:33:06
U415,2,B76,2024-07-22 19:33:06
U17291,1,B19,2024-07-22 17:38:03
U17291,1,B4,2024-07-22 17:45:27
U17291,1,B21,2024-07-22 17:48:57
U17291,2,B21,2024-07-22 17:48:57
U17291,1,B13,2024-07-22 17:56:24
U17291,2,B13,2024-07-22 17:56:24
U53899,1,B5,2024-07-22 23:33:31
U53899,2,B5,2024-07-22 23:33:31
U53899,1,B21,2024-07-22 23:36:01
U53899,2,B21,2024-07-22 23:36:01
U53899,1,B15,2024-07-22 23:38:10
U53899,3,B15,2024-07-22 23:38:10
U53899,1,B17,2024-07-22 23:45:49
U53899,2,B17,2024-07-22 23:45:49
U418,1,B42,2024-07-22 17:40:36
U418,2,B42,2024-07-22 17:40:36
U418,1,B52,2024-07-22 17:41:42
U418,3,B52,2024-07-22 17:41:42
U418,1,B43,2024-07-22 17:43:05
U418,3,B43,2024-07-22 17:43:05
U418,1,B46,2024-07-22 17:44:43
U418,2,B46,2024-07-22 17:44:43
U418,1,B35,2024-07-22 17:47:29
U418,2,B35,2024-07-22 17:47:29
U17292,1,B5,2024-07-22 18:26:57
U17292,2,B5,2024-07-22 18:26:57
U17292,3,B5,2024-07-22 18:26:57
U17292,1,B21,2024-07-22 18:30:33
U17292,3,B21,2024-07-22 18:30:33
U17292,1,B13,2024-07-22 18:34:52
U17292,1,B45,2024-07-22 18:48:02
U17292,3,B45,2024-07-22 18:48:02
U17292,1,B59,2024-07-22 18:49:32
U17292,3,B59,2024-07-22 18:49:32
U17292,1,B44,2024-07-22 18:50:51
U17292,3,B44,2024-07-22 18:50:51
U17292,1,B47,2024-07-22 18:51:30
U17292,2,B47,2024-07-22 18:51:30
U17292,1,B10,2024-07-22 19:05:25
U17292,3,B10,2024-07-22 19:05:25
U422,1,B59,2024-07-22 23:23:13
U422,2,B59,2024-07-22 23:23:13
U422,1,B44,2024-07-22 23:23:37
U422,1,B47,2024-07-22 23:24:14
U422,2,B47,2024-07-22 23:24:14
U422,1,B42,2024-07-22 23:24:49
U422,1,B52,2024-07-22 23:25:40
U422,2,B52,2024-07-22 23:25:40
U422,1,B43,2024-07-22 23:26:11
U27072,1,B7,2024-07-22 21:37:48
U27072,1,B21,2024-07-22 21:41:42
U27072,2,B21,2024-07-22 21:41:42
U27072,1,B23,2024-07-22 21:44:23
U27072,2,B23,2024-07-22 21:44:23
U27072,1,B4,2024-07-22 21:46:17
U27072,2,B4,2024-07-22 21:46:17
U27072,1,B76,2024-07-22 21:47:13
U27072,2,B76,2024-07-22 21:47:13
U426,1,B2,2024-07-22 16:51:45
U426,2,B2,2024-07-22 16:51:45
U426,1,B5,2024-07-22 16:52:18
U426,2,B5,2024-07-22 16:52:18
U426,1,B4,2024-07-22 16:55:37
U426,2,B4,2024-07-22 16:55:37
U426,1,B76,2024-07-22 16:56:31
U426,2,B76,2024-07-22 16:56:31
U67960,1,B4,2024-07-22 20:00:57
U67960,2,B4,2024-07-22 20:00:57
U67960,1,B5,2024-07-22 20:02:27
U67960,2,B5,2024-07-22 20:02:27
U67960,1,B2,2024-07-22 20:04:03
U67960,2,B2,2024-07-22 20:04:03
U67960,1,B3,2024-07-22 20:07:16
U67960,3,B3,2024-07-22 20:07:16
U435,1,B18,2024-07-22 17:50:34
U435,2,B18,2024-07-22 17:50:34
U435,3,B18,2024-07-22 17:50:34
U435,1,B5,2024-07-22 17:58:10
U435,1,B15,2024-07-22 18:01:15
U435,1,B10,2024-07-22 18:12:24
U435,3,B10,2024-07-22 18:12:24
U435,1,B35,2024-07-22 18:14:44
U435,2,B35,2024-07-22 18:14:44
U37074,1,B76,2024-07-22 23:24:39
U37074,2,B76,2024-07-22 23:24:39
U37074,1,B4,2024-07-22 23:25:47
U37074,2,B4,2024-07-22 23:25:47
U37074,1,B21,2024-07-22 23:28:14
U37074,1,B7,2024-07-22 23:33:49
U37074,2,B7,2024-07-22 23:33:49
U37074,1,B27,2024-07-22 23:34:45
U17303,1,B76,2024-07-22 20:22:15
U17303,2,B76,2024-07-22 20:22:15
U17303,1,B4,2024-07-22 20:23:01
U17303,1,B21,2024-07-22 20:25:18
U17303,1,B7,2024-07-22 20:31:27
U17303,3,B7,2024-07-22 20:31:27
U17303,1,B23,2024-07-22 21:09:13
U17303,2,B23,2024-07-22 21:09:13
U17303,1,B76,2024-07-22 21:12:26
U17303,2,B76,2024-07-22 21:12:26
U17303,1,B68,2024-07-22 21:24:38
U17303,1,B4,2024-07-22 21:26:31
U17303,1,B24,2024-07-22 21:30:40
U17303,2,B24,2024-07-22 21:30:40
U17303,1,B25,2024-07-22 21:32:02
U17303,2,B25,2024-07-22 21:32:02
U17303,1,B13,2024-07-22 21:46:43
U17303,1,B7,2024-07-22 21:49:08
U17303,2,B7,2024-07-22 21:49:08
U17303,1,B8,2024-07-22 21:50:52
U17303,2,B8,2024-07-22 21:50:52
U17303,1,B3,2024-07-22 21:52:13
U17303,2,B3,2024-07-22 21:52:13
U17303,1,B6,2024-07-22 21:55:07
U17303,3,B6,2024-07-22 21:55:07
U17303,1,B45,2024-07-22 22:26:22
U17303,3,B45,2024-07-22 22:26:22
U17306,1,B7,2024-07-22 17:41:14
U17306,2,B7,2024-07-22 17:41:14
U17306,1,B21,2024-07-22 17:43:40
U17306,2,B21,2024-07-22 17:43:40
U17306,1,B5,2024-07-22 17:46:58
U17306,3,B5,2024-07-22 17:46:58
U17306,1,B20,2024-07-22 17:51:05
U17306,2,B20,2024-07-22 17:51:05
U17306,1,B18,2024-07-22 17:51:35
U17306,1,B19,2024-07-22 17:53:39
U17306,3,B19,2024-07-22 17:53:39
U17306,1,B22,2024-07-22 17:55:20
U17306,1,B2,2024-07-22 18:25:30
U17306,1,B53,2024-07-22 18:36:29
U17306,2,B53,2024-07-22 18:36:29
U17308,1,B52,2024-07-22 17:47:15
U17308,3,B52,2024-07-22 17:47:15
U17308,1,B42,2024-07-22 17:48:21
U17308,2,B42,2024-07-22 17:48:21
U17308,1,B44,2024-07-22 17:52:26
U17308,2,B44,2024-07-22 17:52:26
U17308,1,B59,2024-07-22 17:53:07
U17308,2,B59,2024-07-22 17:53:07
U17308,1,B45,2024-07-22 17:54:28
U17308,2,B45,2024-07-22 17:54:28
U17308,1,B13,2024-07-22 17:59:04
U17308,2,B13,2024-07-22 17:59:04
U17308,1,B12,2024-07-22 18:25:54
U17308,2,B12,2024-07-22 18:25:54
U17308,3,B12,2024-07-22 18:25:54
U27098,1,B3,2024-07-22 21:38:32
U27098,1,B2,2024-07-22 21:40:38
U27098,2,B2,2024-07-22 21:40:38
U27098,1,B5,2024-07-22 21:42:54
U27098,2,B5,2024-07-22 21:42:54
U27098,3,B5,2024-07-22 21:42:54
U27098,1,B15,2024-07-22 21:49:48
U27098,3,B15,2024-07-22 21:49:48
U27098,1,B59,2024-07-22 21:59:35
U27098,2,B59,2024-07-22 21:59:35
U27098,1,B17,2024-07-22 22:06:36
U27098,2,B17,2024-07-22 22:06:36
U452,1,B59,2024-07-22 20:07:42
U452,2,B59,2024-07-22 20:07:42
U452,1,B44,2024-07-22 20:08:06
U452,1,B47,2024-07-22 20:08:32
U452,2,B47,2024-07-22 20:08:32
U452,1,B42,2024-07-22 20:09:10
U452,2,B42,2024-07-22 20:09:10
U452,1,B52,2024-07-22 20:09:58
U452,2,B52,2024-07-22 20:09:58
U452,1,B47,2024-07-22 22:42:28
U452,2,B47,2024-07-22 22:42:28
U452,1,B44,2024-07-22 22:43:06
U452,2,B44,2024-07-22 22:43:06
U452,1,B59,2024-07-22 22:43:44
U452,2,B59,2024-07-22 22:43:44
U452,1,B45,2024-07-22 22:44:47
U452,2,B45,2024-07-22 22:44:47
U456,1,B5,2024-07-22 20:33:57
U456,3,B5,2024-07-22 20:33:57
U456,1,B21,2024-07-22 20:35:01
U456,1,B15,2024-07-22 20:36:45
U456,2,B15,2024-07-22 20:36:45
U456,1,B17,2024-07-22 20:41:11
U456,2,B17,2024-07-22 20:41:11
U456,1,B10,2024-07-22 20:44:13
U456,2,B10,2024-07-22 20:44:13
U456,1,B35,2024-07-22 20:48:05
U456,3,B35,2024-07-22 20:48:05
U458,1,B18,2024-07-22 16:43:10
U458,2,B18,2024-07-22 16:43:10
U458,1,B5,2024-07-22 16:46:47
U458,2,B5,2024-07-22 16:46:47
U458,1,B21,2024-07-22 16:48:01
U458,1,B7,2024-07-22 16:52:18
U458,2,B7,2024-07-22 16:52:18
U458,1,B27,2024-07-22 16:53:17
U27099,1,B5,2024-07-22 17:47:07
U27099,1,B2,2024-07-22 17:49:03
U27099,2,B2,2024-07-22 17:49:03
U27099,1,B6,2024-07-22 17:51:50
U27099,2,B6,2024-07-22 17:51:50
U27099,1,B21,2024-07-22 18:09:17
U27099,3,B21,2024-07-22 18:09:17
U27099,1,B15,2024-07-22 18:10:40
U27099,2,B15,2024-07-22 18:10:40
U64294,1,B19,2024-07-22 23:12:35
U64294,1,B18,2024-07-22 23:13:47
U64294,2,B18,2024-07-22 23:13:47
U64294,1,B5,2024-07-22 23:16:42
U64294,2,B5,2024-07-22 23:16:42
U64294,1,B21,2024-07-22 23:19:05
U64294,2,B21,2024-07-22 23:19:05
U465,1,B60,2024-07-22 21:11:48
U465,2,B60,2024-07-22 21:11:48
U465,1,B21,2024-07-22 21:12:16
U465,2,B21,2024-07-22 21:12:16
U465,1,B7,2024-07-22 21:15:32
U465,2,B7,2024-07-22 21:15:32
U465,1,B27,2024-07-22 21:16:38
U67984,1,B5,2024-07-22 16:43:36
U67984,1,B2,2024-07-22 16:46:29
U67984,3,B2,2024-07-22 16:46:29
U67984,1,B21,2024-07-22 17:01:02
U67984,1,B15,2024-07-22 17:01:59
U67984,2,B15,2024-07-22 17:01:59
U67984,1,B13,2024-07-22 17:28:07
U67984,3,B13,2024-07-22 17:28:07
U67984,1,B12,2024-07-22 17:36:34
U67984,2,B12,2024-07-22 17:36:34
U67984,3,B12,2024-07-22 17:36:34
U67984,1,B45,2024-07-22 17:40:10
U67984,2,B45,2024-07-22 17:40:10
U67984,1,B59,2024-07-22 17:41:31
U67984,2,B59,2024-07-22 17:41:31
U67984,1,B44,2024-07-22 17:42:35
U67984,3,B44,2024-07-22 17:42:35
U67984,1,B47,2024-07-22 17:43:02
U67984,2,B47,2024-07-22 17:43:02
U67984,1,B42,2024-07-22 17:43:36
U67984,1,B52,2024-07-22 17:44:26
U67984,2,B52,2024-07-22 17:44:26
U67984,1,B10,2024-07-22 17:46:30
U67984,2,B10,2024-07-22 17:46:30
U67984,1,B35,2024-07-22 17:48:20
U67984,2,B35,2024-07-22 17:48:20
U17320,1,B10,2024-07-22 18:57:10
U17320,2,B10,2024-07-22 18:57:10
U17320,1,B17,2024-07-22 19:00:23
U17320,2,B17,2024-07-22 19:00:23
U17320,1,B15,2024-07-22 19:06:10
U17320,2,B15,2024-07-22 19:06:10
U17320,1,B3,2024-07-22 19:16:12
U17320,2,B3,2024-07-22 19:16:12
U17320,1,B6,2024-07-22 19:16:59
U48140,1,B18,2024-07-22 23:04:24
U48140,2,B18,2024-07-22 23:04:24
U48140,1,B5,2024-07-22 23:08:48
U48140,2,B5,2024-07-22 23:08:48
